OMIT_0045965	MAGT1
OMIT_0045966	DTNBP1
OMIT_0045967	KIRREL2
OMIT_0045968	HDHD2
OMIT_0045969	TMEM222
OMIT_0045970	TEX35
OMIT_0045971	FAM160A2
OMIT_0045972	SLC10A7
OMIT_0045973	PLEKHN1
OMIT_0045974	FAM186B
OMIT_0045975	ARMC2
OMIT_0045976	HORMAD1
OMIT_0045977	MYCBPAP
OMIT_0045978	QRICH2
OMIT_0045979	FSCB
OMIT_0045980	TKTL2
OMIT_0045981	C3orf20
OMIT_0045982	KBTBD7
OMIT_0045983	ANKRD27
OMIT_0045984	ENKD1
OMIT_0045985	NSRP1
OMIT_0045986	ZRANB3
OMIT_0045987	RAB6C
OMIT_0045988	FBXO30
OMIT_0045989	IGLCOR22-2
OMIT_0045990	IGLVIVOR22-2
OMIT_0045991	IGLVIVOR22-1
OMIT_0045992	IGLVVII-41-1
OMIT_0045993	IGLVVI-25-1
OMIT_0045994	IGLVVI-22-1
OMIT_0045995	IGLCOR22-1
OMIT_0045996	IGLVIV-66-1
OMIT_0045997	ID2B
OMIT_0045998	ARL6
OMIT_0045999	USP44
OMIT_0046000	SLC41A2
OMIT_0046001	C4orf17
OMIT_0046002	PCBD2
OMIT_0046003	PRAM1
OMIT_0046004	ZIC4
OMIT_0046005	PCGF6
OMIT_0046006	QRFPR
OMIT_0046007	ZNF394
OMIT_0046008	LRRIQ1
OMIT_0046009	ATRIP
OMIT_0046010	WDR75
OMIT_0046011	ACAD11
OMIT_0046012	CEP78
OMIT_0046013	USP42
OMIT_0046014	ZNRF3
OMIT_0046015	TOMM40L
OMIT_0046016	UTP15
OMIT_0046017	SLC7A6OS
OMIT_0046018	FAM161A
OMIT_0046019	EVA1A
OMIT_0046020	FAM175A
OMIT_0046021	SYDE2
OMIT_0046022	ZNF644
OMIT_0046023	KAT8
OMIT_0046024	PPP1R1B
OMIT_0046025	RNASEH2C
OMIT_0046026	RPF2
OMIT_0046027	ARID5B
OMIT_0046028	KIAA1109
OMIT_0046029	GTF2IRD2
OMIT_0046030	ASCC2
OMIT_0046031	NLRC5
OMIT_0046032	C19orf44
OMIT_0046033	ANTXR1
OMIT_0046034	LOXL4
OMIT_0046035	POLR1B
OMIT_0046036	ELMOD3
OMIT_0046037	SLA2
OMIT_0046038	MYH16
OMIT_0046039	MFSD7
OMIT_0046040	CHD6
OMIT_0046041	FAM188B
OMIT_0046042	ZCCHC7
OMIT_0046043	TMEM164
OMIT_0046044	FAR1
OMIT_0046045	SLITRK6
OMIT_0046046	METTL25
OMIT_0046047	FAM96A
OMIT_0046048	SETD3
OMIT_0046049	USP48
OMIT_0046050	POMK
OMIT_0046051	FLJ23519
OMIT_0046052	TXNDC2
OMIT_0046053	MEX3B
OMIT_0046054	ANKRD20A1
OMIT_0046055	LOC84214
OMIT_0046056	ZNF541
OMIT_0046057	TMEM117
OMIT_0046058	ZMYND12
OMIT_0046059	TBC1D3F
OMIT_0046060	WDR24
OMIT_0046061	RGPD5
OMIT_0046062	SPATC1L
OMIT_0046063	TMEM191A
OMIT_0046064	IQCG
OMIT_0046065	NBPF3
OMIT_0046066	ZMYND15
OMIT_0046067	C2orf16
OMIT_0046068	DRC7
OMIT_0046069	LRRC8C
OMIT_0046070	TRAF7
OMIT_0046071	MAF1
OMIT_0046072	TMEM126A
OMIT_0046073	RHBDD1
OMIT_0046074	DKFZp547J222
OMIT_0046075	ATP13A4
OMIT_0046076	ZCCHC9
OMIT_0046077	ZDHHC18
OMIT_0046078	MRI1
OMIT_0046079	MED10
OMIT_0046080	LDOC1L
OMIT_0046081	FYTTD1
OMIT_0046082	PSD2
OMIT_0046083	SLF1
OMIT_0046084	SGIP1
OMIT_0046085	GARNL3
OMIT_0046086	CAMKK1
OMIT_0046087	SLC37A3
OMIT_0046088	FLYWCH1
OMIT_0046089	SYT3
OMIT_0046090	DCUN1D5
OMIT_0046091	TCHP
OMIT_0046092	FBXW9
OMIT_0046093	PSMG3
OMIT_0046094	HSDL2
OMIT_0046095	HAGHL
OMIT_0046096	POLR3GL
OMIT_0046097	ALKBH7
OMIT_0046098	C9orf64
OMIT_0046099	RPAIN
OMIT_0046100	CHCHD5
OMIT_0046101	CARD19
OMIT_0046102	POLDIP3
OMIT_0046103	YIPF4
OMIT_0046104	NOA1
OMIT_0046105	COQ5
OMIT_0046106	SLC25A33
OMIT_0046107	NICN1
OMIT_0046108	DNAJC30
OMIT_0046109	MFSD14C
OMIT_0046110	PRADC1
OMIT_0046111	BTBD10
OMIT_0046112	C2orf88
OMIT_0046113	RNF135
OMIT_0046114	TMEM79
OMIT_0046115	NTPCR
OMIT_0046116	EIF1AD
OMIT_0046117	TMEM175
OMIT_0046118	ZDHHC16
OMIT_0046119	EFCAB2
OMIT_0046120	ING5
OMIT_0046121	CAPNS2
OMIT_0046122	WDR83
OMIT_0046123	FAM213A
OMIT_0046124	UTP23
OMIT_0046125	PHF6
OMIT_0046126	GINS4
OMIT_0046127	LLPH
OMIT_0046128	MIEN1
OMIT_0046129	UQCC2
OMIT_0046130	DDI2
OMIT_0046131	TMEM246
OMIT_0046132	CHCHD6
OMIT_0046133	NUDT22
OMIT_0046134	PYM1
OMIT_0046135	PDCD2L
OMIT_0046136	ZNF397
OMIT_0046137	NUDT16L1
OMIT_0046138	C7orf50
OMIT_0046139	MRPL45
OMIT_0046140	BRMS1L
OMIT_0046141	VPS25
OMIT_0046142	TMEM107
OMIT_0046143	MON1A
OMIT_0046144	NAA38
OMIT_0046145	CCDC115
OMIT_0046146	CCDC77
OMIT_0046147	CMSS1
OMIT_0046148	ACBD6
OMIT_0046149	THOC3
OMIT_0046150	C18orf12
OMIT_0046151	SARNP
OMIT_0046152	C16orf13
OMIT_0046153	ZBED3
OMIT_0046154	LZIC
OMIT_0046155	HVCN1
OMIT_0046156	ZNF414
OMIT_0046157	FAM195A
OMIT_0046158	DYDC2
OMIT_0046159	PCGF5
OMIT_0046160	APOPT1
OMIT_0046161	AKT1S1
OMIT_0046162	TMEM101
OMIT_0046163	ELOF1
OMIT_0046164	GFM2
OMIT_0046165	COG8
OMIT_0046166	HPS3
OMIT_0046167	ARFGAP2
OMIT_0046168	NIFK
OMIT_0046169	PRAC1
OMIT_0046170	HOOK3
OMIT_0046171	C2orf40
OMIT_0046172	CYSTM1
OMIT_0046173	C15orf48
OMIT_0046174	PROK1
OMIT_0046175	CARD11
OMIT_0046176	THCYTX
OMIT_0046177	ADGRA1
OMIT_0046178	ZNF528
OMIT_0046179	MSANTD4
OMIT_0046180	HHIPL1
OMIT_0046181	RAB11FIP4
OMIT_0046182	MAML2
OMIT_0046183	FRMPD3
OMIT_0046184	DOT1L
OMIT_0046185	LZTS2
OMIT_0046186	BRSK1
OMIT_0046187	SYVN1
OMIT_0046188	ABLIM2
OMIT_0046189	ZNF333
OMIT_0046190	ZNF512
OMIT_0046191	KIAA1804
OMIT_0046192	EFCAB7
OMIT_0046193	L3MBTL3
OMIT_0046194	PHYHIPL
OMIT_0046195	LCOR
OMIT_0046196	ZMAT1
OMIT_0046197	NEURL4
OMIT_0046198	SLX4
OMIT_0046199	MEGF11
OMIT_0046200	MEGF10
OMIT_0046201	FBN3
OMIT_0046202	FAM120B
OMIT_0046203	SPIRE2
OMIT_0046204	JPH4
OMIT_0046205	ZNF527
OMIT_0046206	NKX6-2
OMIT_0046207	PLPP5
OMIT_0046208	GHDC
OMIT_0046209	MCM8
OMIT_0046210	DCTN5
OMIT_0046211	ACTRT3
OMIT_0046212	CNFN
OMIT_0046213	ACRBP
OMIT_0046214	C14orf142
OMIT_0046215	JAGN1
OMIT_0046216	ZC3H8
OMIT_0046217	HOPX
OMIT_0046218	ZNF559
OMIT_0046219	RHOXF2
OMIT_0046220	C15orf41
OMIT_0046221	SRRM4
OMIT_0046222	ACSS1
OMIT_0046223	LINC01547
OMIT_0046224	MCHR2
OMIT_0046225	KBTBD8
OMIT_0046226	KIAA1841
OMIT_0046227	MRPL43
OMIT_0046228	SNORD35B
OMIT_0046229	PGBD1
OMIT_0046230	TMEM185A
OMIT_0046231	MAK16
OMIT_0046232	PARD6G
OMIT_0046233	FAXC
OMIT_0046234	MAP1LC3A
OMIT_0046235	GOLGA2P2Y
OMIT_0046236	MT4
OMIT_0046237	SLC12A8
OMIT_0046238	LCS1
OMIT_0046239	LYZL1
OMIT_0046240	COL25A1
OMIT_0046241	GNPTG
OMIT_0046242	PARD6B
OMIT_0046243	ZBTB37
OMIT_0046244	KRTAP4-4
OMIT_0046245	TUBB6
OMIT_0046246	NT5C1A
OMIT_0046247	ZGPAT
OMIT_0046248	ST6GAL2
OMIT_0046249	ZNF594
OMIT_0046250	KIRREL3
OMIT_0046251	FNDC1
OMIT_0046252	KRBA1
OMIT_0046253	ZNF469
OMIT_0046254	NTNG2
OMIT_0046255	TNRC18
OMIT_0046256	TTBK1
OMIT_0046257	SLITRK2
OMIT_0046258	AFAP1L2
OMIT_0046259	KISS1R
OMIT_0046260	GPR174
OMIT_0046261	IL1F10
OMIT_0046262	USP38
OMIT_0046263	MFSD14B
OMIT_0046264	KIF2B
OMIT_0046265	C22orf23
OMIT_0046266	PLA2G12B
OMIT_0046267	LCE3D
OMIT_0046268	DGAT2
OMIT_0046269	EBPL
OMIT_0046270	SPINK7
OMIT_0046271	SPZ1
OMIT_0046272	GLYR1
OMIT_0046273	LINC00852
OMIT_0046274	ADGRE3
OMIT_0046275	RNASE7
OMIT_0046276	CCDC62
OMIT_0046277	DPY30
OMIT_0046278	GLIS2
OMIT_0046279	CSPG4P2Y
OMIT_0046280	MYPN
OMIT_0046281	RETNLB
OMIT_0046282	HES7
OMIT_0046283	FAM126A
OMIT_0046284	USP32
OMIT_0046285	ZNF347
OMIT_0046286	TTTY6
OMIT_0046287	TTTY8
OMIT_0046288	CARD6
OMIT_0046289	TRIM55
OMIT_0046290	TRIM63
OMIT_0046291	DSCR8
OMIT_0046292	KDM2B
OMIT_0046293	SLC9A7
OMIT_0046294	ACCS
OMIT_0046295	HINT2
OMIT_0046296	INSM2
OMIT_0046297	PPP1R9B
OMIT_0046298	C9orf24
OMIT_0046299	MS4A14
OMIT_0046300	SPATA22
OMIT_0046301	FAM71F1
OMIT_0046302	CCDC54
OMIT_0046303	MCEE
OMIT_0046304	GJA10
OMIT_0046305	LOXL3
OMIT_0046306	ABHD1
OMIT_0046307	CAPS2
OMIT_0046308	CREB3L3
OMIT_0046309	MYO18B
OMIT_0046310	COX4I2
OMIT_0046311	GTPBP3
OMIT_0046312	GPT2
OMIT_0046313	BEX2
OMIT_0046314	LNX1
OMIT_0046315	MGARP
OMIT_0046316	HDGFRP2
OMIT_0046317	LINC00260
OMIT_0046318	PIGO
OMIT_0046319	PSRC1
OMIT_0046320	PLEKHA8
OMIT_0046321	PRRC2B
OMIT_0046322	SPSB2
OMIT_0046323	CBX2
OMIT_0046324	FAM167B
OMIT_0046325	CNDP1
OMIT_0046326	AFAP1-AS1
OMIT_0046327	UNC119B
OMIT_0046328	USP30
OMIT_0046329	FUT10
OMIT_0046330	B3GNT9
OMIT_0046331	MGC10814
OMIT_0046332	PCGF1
OMIT_0046333	ZNF577
OMIT_0046334	CRACR2A
OMIT_0046335	TRIM51
OMIT_0046336	MPV17L2
OMIT_0046337	DDX11L2
OMIT_0046338	ZNF607
OMIT_0046339	DLGAP1-AS2
OMIT_0046340	NAA11
OMIT_0046341	KMT5C
OMIT_0046342	MGC2889
OMIT_0046343	TUBA1C
OMIT_0046344	LINC00467
OMIT_0046345	FAM220A
OMIT_0046346	FOXD2-AS1
OMIT_0046347	PYROXD2
OMIT_0046348	C19orf48
OMIT_0046349	GPAT3
OMIT_0046350	MFSD9
OMIT_0046351	NFKBID
OMIT_0046352	PERM1
OMIT_0046353	CROCCP2
OMIT_0046354	BUD13
OMIT_0046355	PLCD4
OMIT_0046356	PLPP7
OMIT_0046357	MGC12916
OMIT_0046358	RTN4IP1
OMIT_0046359	TXNDC17
OMIT_0046360	IL17RC
OMIT_0046361	POLR2J4
OMIT_0046362	LMNB2
OMIT_0046363	FCRLA
OMIT_0046364	SFT2D3
OMIT_0046365	ADTRP
OMIT_0046366	ANKRD36BP1
OMIT_0046367	USMG5
OMIT_0046368	ABHD14B
OMIT_0046369	ARHGAP5-AS1
OMIT_0046370	ZNF496
OMIT_0046371	RAX2
OMIT_0046372	HPDL
OMIT_0046373	LOC84843
OMIT_0046374	PHF5A
OMIT_0046375	LINC00525
OMIT_0046376	MIR503HG
OMIT_0046377	GLIS3-AS1
OMIT_0046378	TRIM52
OMIT_0046379	ATP1A1-AS1
OMIT_0046380	LINC00839
OMIT_0046381	ZNF503
OMIT_0046382	LRCH3
OMIT_0046383	KLHL22
OMIT_0046384	MINA
OMIT_0046385	CCDC142
OMIT_0046386	TMEM25
OMIT_0046387	PTPN5
OMIT_0046388	HAVCR2
OMIT_0046389	CBR4
OMIT_0046390	RSPO3
OMIT_0046391	AGBL4
OMIT_0046392	ZC3H10
OMIT_0046393	ADGRG7
OMIT_0046394	ZNF514
OMIT_0046395	PARP10
OMIT_0046396	ORAI1
OMIT_0046397	ZBTB45
OMIT_0046398	MFSD2A
OMIT_0046399	RPUSD4
OMIT_0046400	AIFM2
OMIT_0046401	ZDHHC12
OMIT_0046402	C1orf198
OMIT_0046403	SPPL2A
OMIT_0046404	SLC7A3
OMIT_0046405	ADO
OMIT_0046406	ZSCAN10
OMIT_0046407	POMGNT2
OMIT_0046408	FBXO18
OMIT_0046409	LINGO1
OMIT_0046410	FAM73B
OMIT_0046411	ATAD1
OMIT_0046412	TBRG1
OMIT_0046413	PLXDC2
OMIT_0046414	TMTC4
OMIT_0046415	RNFT2
OMIT_0046416	NFATC2IP
OMIT_0046417	CEP89
OMIT_0046418	ARHGEF39
OMIT_0046419	ZNF341
OMIT_0046420	FAM136A
OMIT_0046421	C9orf3
OMIT_0046422	TMEM87B
OMIT_0046423	ZNF382
OMIT_0046424	SLC35B4
OMIT_0046425	ATOH8
OMIT_0046426	ZNF587
OMIT_0046427	FAM222A
OMIT_0046428	UTP4
OMIT_0046429	LRP11
OMIT_0046430	PPP1R15B
OMIT_0046431	ALG10
OMIT_0046432	FIZ1
OMIT_0046433	FAM104A
OMIT_0046434	ZNF566
OMIT_0046435	DIRC2
OMIT_0046436	SPRYD3
OMIT_0046437	TMEM209
OMIT_0046438	FIBCD1
OMIT_0046439	MASTL
OMIT_0046440	LINC01101
OMIT_0046441	RAB2B
OMIT_0046442	C8orf76
OMIT_0046443	RITA1
OMIT_0046444	MEDAG
OMIT_0046445	ZFYVE19
OMIT_0046446	ZNRF1
OMIT_0046447	ATG4C
OMIT_0046448	MUM1
OMIT_0046449	CORO6
OMIT_0046450	HSH2D
OMIT_0046451	WDR73
OMIT_0046452	MAEL
OMIT_0046453	ABHD13
OMIT_0046454	LTV1
OMIT_0046455	SERAC1
OMIT_0046456	TIGD5
OMIT_0046457	PRPF38A
OMIT_0046458	TNS4
OMIT_0046459	CGNL1
OMIT_0046460	MICALCL
OMIT_0046461	MPND
OMIT_0046462	NUDCD1
OMIT_0046463	RELT
OMIT_0046464	SYTL1
OMIT_0046465	UBASH3B
OMIT_0046466	CCDC183
OMIT_0046467	FBXL20
OMIT_0046468	AJUBA
OMIT_0046469	ALKBH6
OMIT_0046470	IGSF21
OMIT_0046471	LSM10
OMIT_0046472	PNMA6A
OMIT_0046473	TOX2
OMIT_0046474	C1orf94
OMIT_0046475	ATG4D
OMIT_0046476	SNHG7
OMIT_0046477	MFSD5
OMIT_0046478	DISP1
OMIT_0046479	FRMD5
OMIT_0046480	MIR22HG
OMIT_0046481	FAM222A-AS1
OMIT_0046482	CEP19
OMIT_0046483	FAM83A
OMIT_0046484	ARHGAP19
OMIT_0046485	COX14
OMIT_0046486	PPP1R16A
OMIT_0046487	JMJD1C-AS1
OMIT_0046488	RBM17
OMIT_0046489	PIGY
OMIT_0046490	UBL7
OMIT_0046491	URB1-AS1
OMIT_0046492	MGC16275
OMIT_0046493	FAM86B1
OMIT_0046494	BFSP2-AS1
OMIT_0046495	RERG
OMIT_0046496	PHYKPL
OMIT_0046497	MGC16025
OMIT_0046498	TCEAL3
OMIT_0046499	TMEM128
OMIT_0046500	TMEM141
OMIT_0046501	USP45
OMIT_0046502	C11orf70
OMIT_0046503	TMEM241
OMIT_0046504	REPS1
OMIT_0046505	TMEM60
OMIT_0046506	ARRDC1-AS1
OMIT_0046507	SMIM3
OMIT_0046508	SNHG12
OMIT_0046509	HIST1H2AH
OMIT_0046510	HIST1H2BK
OMIT_0046511	KRTAP9-4
OMIT_0046512	KRTAP4-1
OMIT_0046513	KRTAP4-5
OMIT_0046514	KRTAP4-3
OMIT_0046515	KRTAP4-2
OMIT_0046516	KRTAP3-3
OMIT_0046517	KRTAP2-4
OMIT_0046518	ATCAY
OMIT_0046519	COL27A1
OMIT_0046520	FBF1
OMIT_0046521	HIST1H2APS2
OMIT_0046522	PPIL4
OMIT_0046523	ERVE-1
OMIT_0046524	PAQR8
OMIT_0046525	BAGE5
OMIT_0046526	BAGE4
OMIT_0046527	BAGE3
OMIT_0046528	BAGE2
OMIT_0046529	ABCC11
OMIT_0046530	LGALS12
OMIT_0046531	KRT90P
OMIT_0046532	KRTAP2-5P
OMIT_0046533	KRT89P
OMIT_0046534	KRTAP3-4P
OMIT_0046535	KRTAP9-11P
OMIT_0046536	KRT88P
OMIT_0046537	KRT87P
OMIT_0046538	KIAA1644
OMIT_0046539	KRTAP4-16
OMIT_0046540	SHANK3
OMIT_0046541	DGCR6L
OMIT_0046542	SYDE1
OMIT_0046543	TRIM5
OMIT_0046544	ZCCHC3
OMIT_0046545	ALG2
OMIT_0046546	MYLK2
OMIT_0046547	KIAA1652
OMIT_0046548	KIAA1654
OMIT_0046549	STRIP1
OMIT_0046550	KIAA1656
OMIT_0046551	KIAA1661
OMIT_0046552	RIMBP3
OMIT_0046553	MICALL1
OMIT_0046554	TUBGCP6
OMIT_0046555	KIAA1671
OMIT_0046556	SNORD14B
OMIT_0046557	SNORD14C
OMIT_0046558	SNORD14D
OMIT_0046559	SNORD14E
OMIT_0046560	FAM207A
OMIT_0046561	RGS8
OMIT_0046562	EAF1
OMIT_0046563	DNAJC14
OMIT_0046564	NKD1
OMIT_0046565	NKD2
OMIT_0046566	SLC22A16
OMIT_0046567	SLC45A3
OMIT_0046568	RHPN2
OMIT_0046569	ZIC5
OMIT_0046570	CCNB3
OMIT_0046571	ZCRB1
OMIT_0046572	CABS1
OMIT_0046573	STON2
OMIT_0046574	DOCK7
OMIT_0046575	HELZ2
OMIT_0046576	KNDC1
OMIT_0046577	DCLK3
OMIT_0046578	LRRCC1
OMIT_0046579	CNTNAP4
OMIT_0046580	ZFHX2
OMIT_0046581	KIAA1755
OMIT_0046582	ITPRIP
OMIT_0046583	UNK
OMIT_0046584	CFAP74
OMIT_0046585	TSPYL5
OMIT_0046586	DISP2
OMIT_0046587	TNKS1BP1
OMIT_0046588	CIPC
OMIT_0046589	DIXDC1
OMIT_0046590	CEP295
OMIT_0046591	ZNF518B
OMIT_0046592	TANC1
OMIT_0046593	FHDC1
OMIT_0046594	ZC3H12C
OMIT_0046595	SSH2
OMIT_0046596	EPT1
OMIT_0046597	LBX2
OMIT_0046598	GFM1
OMIT_0046599	SCIN
OMIT_0046600	CCDC65
OMIT_0046601	DNAJC5B
OMIT_0046602	TSLP
OMIT_0046603	PSKH2
OMIT_0046604	RPS19P1
OMIT_0046605	RPS19P2
OMIT_0046606	RPPH1
OMIT_0046607	SCAR3
OMIT_0046608	MCOPCB1
OMIT_0046609	BDET
OMIT_0046610	ACRPS
OMIT_0046611	DFNA18
OMIT_0046612	SCRT2
OMIT_0046613	MBD3L1
OMIT_0046614	GALP
OMIT_0046615	RPL12P12
OMIT_0046616	GTPBP10
OMIT_0046617	YWHAZP5
OMIT_0046618	HSFY1
OMIT_0046619	RPS2P7
OMIT_0046620	ARPC3P1
OMIT_0046621	PNPT1
OMIT_0046622	RPL7AP50
OMIT_0046623	GGACT
OMIT_0046624	ANKRD13A
OMIT_0046625	RRP36
OMIT_0046626	TRIM4
OMIT_0046627	LINC01621
OMIT_0046628	MRX75
OMIT_0046629	NUFIP1P
OMIT_0046630	RSPH1
OMIT_0046631	UMODL1
OMIT_0046632	IGHV3-30-5
OMIT_0046633	SERPINB12
OMIT_0046634	SERPINB11
OMIT_0046635	WNT3A
OMIT_0046636	HPS4
OMIT_0046637	LMLN
OMIT_0046638	SIGLEC10
OMIT_0046639	GAL3ST3
OMIT_0046640	NAV3
OMIT_0046641	NAV1
OMIT_0046642	NAV2
OMIT_0046643	PPP1R3F
OMIT_0046644	KCNK17
OMIT_0046645	CHRFAM7A
OMIT_0046646	ULK4P3
OMIT_0046647	ULK4P1
OMIT_0046648	ARHGAP11B
OMIT_0046649	LOC89844
OMIT_0046650	ABCC10
OMIT_0046651	FGD3
OMIT_0046652	FCHSD1
OMIT_0046653	ATG16L2
OMIT_0046654	MVB12B
OMIT_0046655	KLHL6
OMIT_0046656	SIGLEC12
OMIT_0046657	SEC16B
OMIT_0046658	PLCZ1
OMIT_0046659	TRIM15
OMIT_0046660	AQP10
OMIT_0046661	PPH2
OMIT_0046662	SLC25A21
OMIT_0046663	MAATS1
OMIT_0046664	TPD52L3
OMIT_0046665	OR6W1P
OMIT_0046666	LHX4
OMIT_0046667	FATE1
OMIT_0046668	SLAMF9
OMIT_0046669	ZNF628
OMIT_0046670	KBTBD6
OMIT_0046671	WDR34
OMIT_0046672	TMEM116
OMIT_0046673	UBE3B
OMIT_0046674	C16orf45
OMIT_0046675	PAPLN
OMIT_0046676	RHOT2
OMIT_0046677	GLB1L2
OMIT_0046678	KLC4
OMIT_0046679	SAPCD2
OMIT_0046680	RSPRY1
OMIT_0046681	DPH6
OMIT_0046682	MIDN
OMIT_0046683	KIR3DX1
OMIT_0046684	SYT8
OMIT_0046685	FLJ20021
OMIT_0046686	UBE3D
OMIT_0046687	FAM181A
OMIT_0046688	CCDC120
OMIT_0046689	LACRT
OMIT_0046690	ZNF30
OMIT_0046691	PHLDB2
OMIT_0046692	VWA5B2
OMIT_0046693	C9orf69
OMIT_0046694	TSR2
OMIT_0046695	KRT8P12
OMIT_0046696	KCNH7
OMIT_0046697	BTBD6
OMIT_0046698	TSPAN18
OMIT_0046699	EFCAB11
OMIT_0046700	HS6ST2
OMIT_0046701	FRMD7
OMIT_0046702	EMILIN3
OMIT_0046703	RPL7P6
OMIT_0046704	SYS1
OMIT_0046705	WFDC8
OMIT_0046706	SNX21
OMIT_0046707	ZSWIM1
OMIT_0046708	UCN2
OMIT_0046709	KIAA2013
OMIT_0046710	ZNF551
OMIT_0046711	LOC90246
OMIT_0046712	UNC5A
OMIT_0046713	OTULIN
OMIT_0046714	OLMALINC
OMIT_0046715	CEACAM21
OMIT_0046716	EFCAB12
OMIT_0046717	KLHL13
OMIT_0046718	TP53I13
OMIT_0046719	TGIF2LX
OMIT_0046720	ZNF616
OMIT_0046721	ZNF766
OMIT_0046722	CCDC97
OMIT_0046723	THAP3
OMIT_0046724	EXOC3L2
OMIT_0046725	ZNF468
OMIT_0046726	ZNF160
OMIT_0046727	FER1L5
OMIT_0046728	MAGOH3P
OMIT_0046729	CTU1
OMIT_0046730	C5orf30
OMIT_0046731	FAM110B
OMIT_0046732	SAMD1
OMIT_0046733	DCAF15
OMIT_0046734	TICRR
OMIT_0046735	MED30
OMIT_0046736	TMEM41A
OMIT_0046737	IFT20
OMIT_0046738	MCFD2
OMIT_0046739	C15orf57
OMIT_0046740	KNSTRN
OMIT_0046741	ATP6V1E2
OMIT_0046742	BMF
OMIT_0046743	ZNF622
OMIT_0046744	ERI1
OMIT_0046745	GADD45GIP1
OMIT_0046746	ZNF835
OMIT_0046747	TMEM263
OMIT_0046748	FAM95A
OMIT_0046749	LRRC46
OMIT_0046750	SCRN2
OMIT_0046751	YIF1B
OMIT_0046752	MLIP
OMIT_0046753	SHF
OMIT_0046754	DUOXA1
OMIT_0046755	STPG1
OMIT_0046756	MCU
OMIT_0046757	CCDC74A
OMIT_0046758	ZNF799
OMIT_0046759	C19orf52
OMIT_0046760	AOC4P
OMIT_0046761	ZNF625
OMIT_0046762	ZNF700
OMIT_0046763	ZNF439
OMIT_0046764	LYRM7
OMIT_0046765	ERVH48-1
OMIT_0046766	STARD13
OMIT_0046767	LINC00473
OMIT_0046768	N4BP2L1
OMIT_0046769	ZFAND2A
OMIT_0046770	COX19
OMIT_0046771	ZNF486
OMIT_0046772	TGIF2LY
OMIT_0046773	TBL1Y
OMIT_0046774	LRRC16B
OMIT_0046775	PPP1R3E
OMIT_0046776	LRSAM1
OMIT_0046777	CCDC126
OMIT_0046778	SEC11C
OMIT_0046779	FAM104B
OMIT_0046780	PAGE5
OMIT_0046781	LOC90768
OMIT_0046782	PYGO2
OMIT_0046783	LOC90784
OMIT_0046784	CEP95
OMIT_0046785	ANGEL2
OMIT_0046786	TMEM55B
OMIT_0046787	PRMT9
OMIT_0046788	ZNF479
OMIT_0046789	CCDC189
OMIT_0046790	TCEAL8
OMIT_0046791	ZNF598
OMIT_0046792	SPOCD1
OMIT_0046793	NT5C3AP1
OMIT_0046794	HN1L
OMIT_0046795	SPSB3
OMIT_0046796	IL33
OMIT_0046797	TMEM261
OMIT_0046798	ZNF697
OMIT_0046799	TRIM41
OMIT_0046800	ESAM
OMIT_0046801	ADCK2
OMIT_0046802	DHX57
OMIT_0046803	ZNF251
OMIT_0046804	KIFC2
OMIT_0046805	CREB3L1
OMIT_0046806	FMNL3
OMIT_0046807	CERS5
OMIT_0046808	DPP9
OMIT_0046809	CCDC149
OMIT_0046810	AP5B1
OMIT_0046811	CCDC34
OMIT_0046812	ANKRD30A
OMIT_0046813	TRIM47
OMIT_0046814	ZNF682
OMIT_0046815	L3MBTL4
OMIT_0046816	SLC25A46
OMIT_0046817	TMEM67
OMIT_0046818	RAPGEF4-AS1
OMIT_0046819	TIGD7
OMIT_0046820	IGFN1
OMIT_0046821	SCARF2
OMIT_0046822	NUP210L
OMIT_0046823	ABHD17AP5
OMIT_0046824	GGTLC2
OMIT_0046825	SLC39A13
OMIT_0046826	BOD1
OMIT_0046827	MSANTD3
OMIT_0046828	LMF2
OMIT_0046829	C12orf29
OMIT_0046830	R3HDM4
OMIT_0046831	TMEM259
OMIT_0046832	GUSBP11
OMIT_0046833	DERL3
OMIT_0046834	DDX60L
OMIT_0046835	IGLL3P
OMIT_0046836	LRP5L
OMIT_0046837	CDKN2AIPNL
OMIT_0046838	ANKRD40
OMIT_0046839	MGC20647
OMIT_0046840	UAP1L1
OMIT_0046841	SNORD107
OMIT_0046842	ZNF502
OMIT_0046843	SESTD1
OMIT_0046844	PLEKHA3P1
OMIT_0046845	BTF3L4
OMIT_0046846	CCDC74B
OMIT_0046847	ATP23
OMIT_0046848	RCCD1
OMIT_0046849	FAAP24
OMIT_0046850	RNF185
OMIT_0046851	LOC91450
OMIT_0046852	ACBD5
OMIT_0046853	PKDCC
OMIT_0046854	ISX
OMIT_0046855	COL23A1
OMIT_0046856	PCED1B
OMIT_0046857	ANKRD44
OMIT_0046858	RSAD2
OMIT_0046859	UBXN11
OMIT_0046860	LOC91548
OMIT_0046861	RPS2P40
OMIT_0046862	C12orf65
OMIT_0046863	RPS19BP1
OMIT_0046864	PLXNA4
OMIT_0046865	ZNF830
OMIT_0046866	SLFN11
OMIT_0046867	RASL10B
OMIT_0046868	CHURC1
OMIT_0046869	DEPDC7
OMIT_0046870	NEXN
OMIT_0046871	TDRD12
OMIT_0046872	ATPAF2
OMIT_0046873	BOC
OMIT_0046874	ZNF765
OMIT_0046875	NLRP12
OMIT_0046876	MYADM
OMIT_0046877	ZNF845
